trans_date_trans_time,category,amt,state,city,gender,job,merchant,is_fraud
2019-05-12 13:34:03,health_fitness,29.83,PA,Lawn,F,Special educational needs teacher,fraud_Fadel-Hilpert,0
2020-03-28 13:39:19,health_fitness,31.67,KY,Mallie,M,Facilities manager,fraud_Hirthe-Beier,0
2019-11-30 21:19:50,home,17.67,NC,Wilmington,F,English as a second language teacher,"fraud_Witting, Beer and Ernser",0
2019-09-03 22:16:07,home,61.56,MO,Luray,M,Town planner,fraud_Beier and Sons,0
2019-09-15 23:50:47,entertainment,105.42,MT,Sula,M,"Therapist, horticultural",fraud_Dibbert and Sons,0
2020-05-06 11:47:11,gas_transport,76.9,MT,Bridger,M,Chartered loss adjuster,fraud_Harris Inc,0
2019-11-24 16:30:33,shopping_pos,125.64,OH,Mount Saint Joseph,M,Exhibition designer,fraud_Hermann and Sons,0
2019-12-09 14:57:48,travel,1.7,OH,Milford,F,Hospital doctor,"fraud_Kilback, Nitzsche and Leffler",0
2020-04-13 13:30:46,health_fitness,17.09,NC,Andrews,M,Retail buyer,fraud_Cormier LLC,0
2019-10-06 22:26:39,kids_pets,30.85,TX,Roma,F,IT trainer,fraud_Bode-Schuster,0
2019-12-29 21:03:57,home,4.45,CA,Newhall,F,Health physicist,fraud_Stark-Koss,0
2019-08-08 23:25:49,personal_care,74.77,FL,Saint James City,M,Sport and exercise psychologist,fraud_Erdman-Schaden,0
2019-05-22 14:34:23,shopping_net,3.15,SC,Bradley,F,Research scientist (physical sciences),"fraud_Reichert, Shanahan and Hayes",0
2019-09-28 10:42:06,grocery_pos,134.35,OH,Kirby,F,Private music teacher,"fraud_Moen, Reinger and Murphy",0
2019-03-15 23:37:49,kids_pets,142.67,CA,Laguna Hills,F,Sales executive,fraud_Hoppe-Parisian,0
2019-11-17 05:47:55,misc_pos,2.22,CA,Port Costa,M,Armed forces training and education officer,fraud_Herman Inc,0
2019-08-14 20:50:46,personal_care,49.53,ID,Meridian,F,Intelligence analyst,fraud_Zulauf LLC,0
2019-09-15 20:50:58,misc_pos,121.08,TX,Thrall,F,Press sub,fraud_Halvorson Group,0
2019-08-14 18:58:03,shopping_pos,7.82,SC,Arcadia,F,Animal technologist,fraud_Dooley Inc,0
2020-05-17 10:08:46,misc_pos,5.09,KY,Pewee Valley,M,Stage manager,fraud_Eichmann-Russel,0
2019-02-12 03:13:14,grocery_pos,96.36,NM,Red River,F,"Surveyor, land/geomatics",fraud_Bogisich Inc,0
2019-08-06 02:41:18,food_dining,60.03,PA,Harmony,M,Bookseller,fraud_Zboncak LLC,0
2020-06-14 22:25:23,kids_pets,43.93,WY,Freedom,M,"Education officer, museum",fraud_Cartwright PLC,0
2020-04-18 17:48:29,food_dining,102.76,TN,Clarksville,F,Pathologist,"fraud_Langosh, Wintheiser and Hyatt",0
2020-01-13 10:17:25,gas_transport,70.71,NY,Oak Hill,M,Glass blower/designer,"fraud_Raynor, Reinger and Hagenes",0
2019-04-08 16:13:31,kids_pets,4.82,TX,Houston,F,Animator,fraud_Ullrich Ltd,0
2019-12-13 02:24:01,shopping_net,83.72,OK,Burns Flat,M,Politician's assistant,"fraud_Zboncak, Rowe and Murazik",0
2019-07-27 18:06:08,kids_pets,54.93,AR,Norman,M,Magazine features editor,"fraud_Metz, Russel and Metz",0
2019-06-30 09:10:22,entertainment,9.87,ID,Spirit Lake,F,Production manager,fraud_Kilback and Sons,0
2019-01-05 17:14:18,entertainment,71.98,NY,Shelter Island,M,Clinical biochemist,fraud_Heaney-Marquardt,0
2019-04-20 14:25:36,entertainment,61.85,MO,Kissee Mills,M,"Engineer, agricultural",fraud_Bins-Tillman,0
2020-01-11 18:14:45,health_fitness,74.19,ND,Christine,M,Television floor manager,"fraud_Mante, Luettgen and Hackett",0
2019-10-28 12:13:40,misc_net,35.87,KY,Smiths Grove,F,"Therapist, sports",fraud_Zemlak Group,0
2020-05-31 01:17:59,grocery_pos,86.9,AL,Phil Campbell,F,"Engineer, aeronautical",fraud_Deckow-O'Conner,0
2020-03-22 09:05:00,misc_net,1.22,CT,Plymouth,F,Herpetologist,"fraud_Stehr, Jewess and Schimmel",0
2020-06-01 00:13:34,grocery_pos,193.5,SC,Prosperity,F,Archaeologist,fraud_Kuhic Inc,0
2020-01-27 11:28:42,entertainment,66.2,CA,San Diego,M,Chartered public finance accountant,fraud_Kilback and Sons,0
2019-09-04 21:21:15,kids_pets,35.95,TX,O Brien,F,Warden/ranger,"fraud_Yost, Schamberger and Windler",0
2020-06-09 00:29:40,shopping_net,148.85,TX,Holliday,M,Chief Technology Officer,fraud_Lemke-Gutmann,0
2019-02-18 09:36:42,grocery_pos,93.84,MI,Elk Rapids,M,Chief Financial Officer,"fraud_Goldner, Kovacek and Abbott",0
2019-12-13 01:32:42,shopping_net,8.53,IN,North Judson,M,"Doctor, general practice",fraud_Auer-West,0
2019-12-23 22:48:49,entertainment,85.01,IN,Leo,M,Biomedical engineer,fraud_Morissette LLC,0
2019-08-04 08:17:44,gas_transport,51.23,TX,Dallas,M,Television camera operator,fraud_Mraz-Herzog,0
2019-05-21 09:32:26,misc_net,213.79,PA,Dunlevy,F,Mining engineer,"fraud_Kerluke, Kertzmann and Wiza",0
2019-03-03 14:02:12,shopping_pos,3.38,VA,Drakes Branch,F,Energy engineer,fraud_Friesen Inc,0
2019-08-27 11:19:39,grocery_pos,134.89,WI,Seneca,M,Quantity surveyor,fraud_Miller-Hauck,0
2019-04-09 07:17:22,shopping_pos,7.87,MN,Hawley,F,Naval architect,fraud_Botsford Ltd,0
2019-03-20 12:32:11,kids_pets,19.95,WA,Orient,F,Special educational needs teacher,"fraud_Weber, Thiel and Hammes",0
2019-12-15 07:50:33,shopping_pos,3.13,TX,Lolita,M,Archaeologist,fraud_Jacobi and Sons,0
2019-04-08 19:16:21,food_dining,27.28,MI,Goodrich,F,Learning disability nurse,"fraud_Konopelski, Schneider and Hartmann",0
2019-12-28 09:02:14,misc_net,2.67,NC,Creedmoor,F,Chief Strategy Officer,fraud_Kerluke Inc,0
2020-03-29 23:38:42,home,93.69,KS,Dresden,M,"Librarian, public",fraud_Reilly LLC,0
2019-06-01 19:21:23,misc_pos,7.41,MN,Bigelow,F,Economist,"fraud_Wintheiser, Dietrich and Schimmel",0
2019-07-02 02:20:45,grocery_pos,88.58,OH,Warren,F,Magazine features editor,"fraud_Goldner, Kovacek and Abbott",0
2019-12-16 04:38:27,gas_transport,86.43,WY,Riverton,M,"Lecturer, higher education",fraud_Kutch LLC,0
2019-06-09 13:31:09,food_dining,52.6,OH,Paulding,M,Secondary school teacher,fraud_Kihn-Fritsch,0
2020-05-26 19:46:53,kids_pets,21.96,IL,Payson,M,Exhibition designer,fraud_Brown Inc,0
2019-04-28 12:30:23,kids_pets,26.81,MI,Mount Clemens,F,"Psychologist, sport and exercise","fraud_Romaguera, Wehner and Tromp",0
2020-04-10 05:23:15,gas_transport,66.82,CO,Dumont,M,Mental health nurse,fraud_Brekke and Sons,0
2019-06-05 22:48:29,shopping_pos,8.4,IA,Birmingham,F,Camera operator,fraud_Beier-Hyatt,0
2019-11-12 01:37:13,misc_pos,3.75,NY,Rock Tavern,M,Building surveyor,fraud_Eichmann-Russel,0
2020-03-22 19:49:14,food_dining,56.08,ND,Christine,M,Television floor manager,fraud_Daugherty-Thompson,0
2020-03-02 01:07:38,grocery_pos,327.98,MS,Coffeeville,M,Financial trader,fraud_DuBuque LLC,1
2020-04-06 21:50:23,kids_pets,134.58,MD,Gaithersburg,F,Clinical biochemist,fraud_Weimann-Lockman,0
2019-12-09 23:37:11,health_fitness,73.04,AR,Cherokee Village,F,Pharmacologist,"fraud_Haley, Batz and Auer",0
2019-12-17 17:36:27,home,12.1,TX,San Antonio,M,Exhibition designer,fraud_Kutch-Ferry,0
2019-12-22 22:14:42,shopping_pos,1.38,NY,Hudson,M,Travel agency manager,fraud_Stoltenberg-Beatty,0
2020-03-30 07:05:41,grocery_pos,109.0,FL,Port Charlotte,M,Quantity surveyor,fraud_Auer-Mosciski,0
2019-05-18 19:11:33,shopping_pos,6.5,VT,Hinesburg,F,Claims inspector/assessor,fraud_Pouros-Conroy,0
2020-04-28 12:55:42,personal_care,66.97,PA,Fenelton,M,Communications engineer,fraud_Crooks and Sons,0
2019-06-11 21:44:33,personal_care,39.11,OR,Gardiner,F,"Engineer, maintenance",fraud_Yost-Rogahn,0
2019-08-26 00:02:18,gas_transport,47.07,IA,Rockwell,F,"Scientist, audiological","fraud_Reilly, Heaney and Cole",0
2019-07-26 05:46:37,shopping_pos,137.95,MN,Lamberton,M,Land/geomatics surveyor,fraud_Torphy-Goyette,0
2019-06-28 10:50:36,shopping_pos,3.91,IL,Payson,M,Exhibition designer,fraud_Botsford Ltd,0
2020-01-15 14:30:02,shopping_net,4.97,IN,Oolitic,F,Counsellor,"fraud_Baumbach, Feeney and Morar",0
2019-09-20 20:43:36,shopping_net,7.83,FL,Titusville,M,Set designer,"fraud_Baumbach, Feeney and Morar",0
2019-08-16 14:34:19,home,43.2,ME,East Andover,F,Animal nutritionist,fraud_Medhurst Inc,0
2019-12-15 16:46:05,shopping_pos,262.6,WY,Laramie,F,"Pilot, airline",fraud_Botsford Ltd,0
2019-07-17 05:09:37,grocery_pos,70.72,OK,Oklahoma City,M,Advertising copywriter,fraud_Bailey-Morar,0
2019-09-18 12:28:09,health_fitness,56.68,FL,Saint Petersburg,M,"Engineer, land",fraud_Schumm PLC,0
2020-04-11 13:26:08,personal_care,41.48,CT,Higganum,F,"Librarian, academic",fraud_Schmeler-Howe,0
2019-04-30 04:24:31,misc_pos,11.87,PA,Morrisdale,F,Dispensing optician,fraud_Howe Ltd,0
2020-03-03 12:25:20,kids_pets,78.23,KY,Rochester,F,"Development worker, international aid",fraud_Daugherty LLC,0
2019-12-29 16:17:22,health_fitness,21.12,UT,Woods Cross,F,Insurance broker,fraud_Dare-Gibson,0
2020-01-17 03:27:38,grocery_pos,115.86,MI,Afton,M,Technical brewer,fraud_Heidenreich PLC,0
2019-08-21 15:49:27,health_fitness,52.59,TX,Altair,F,"Editor, film/video",fraud_Jacobi Inc,0
2020-05-26 21:01:42,kids_pets,3.39,IN,Prairie Creek,M,Materials engineer,fraud_Brown Inc,0
2019-04-29 23:35:52,home,78.34,GA,Milner,M,Field seismologist,fraud_Beier and Sons,0
2019-07-29 05:49:31,shopping_pos,4.43,ND,Noonan,F,Industrial/product designer,fraud_Conroy Ltd,0
2020-01-11 22:00:55,travel,9.18,AR,Texarkana,F,Surgeon,"fraud_Champlin, Rolfson and Connelly",1
2019-02-11 00:21:54,gas_transport,77.68,WI,Bagley,F,Risk analyst,fraud_Emard Inc,0
2020-03-09 13:37:16,food_dining,97.24,TX,Aledo,M,Optometrist,"fraud_Langosh, Wintheiser and Hyatt",0
2020-01-20 21:23:17,travel,7.16,CA,Santa Monica,F,"Civil engineer, contracting",fraud_Reichert-Weissnat,0
2020-05-18 15:06:49,health_fitness,123.96,AZ,Phoenix,F,Counselling psychologist,"fraud_Torp, Muller and Borer",0
2019-11-23 10:09:22,shopping_net,123.28,IL,Mc Nabb,M,Audiological scientist,fraud_Rempel Inc,0
2019-04-21 17:45:20,kids_pets,26.7,OK,Tulsa,F,"Teacher, special educational needs",fraud_Little Ltd,0
2019-12-09 13:58:08,travel,4.05,MS,Duncan,F,Trading standards officer,"fraud_Eichmann, Hayes and Treutel",0
2019-09-02 16:23:23,shopping_net,7.05,WA,Burbank,F,Musician,"fraud_Heathcote, Yost and Kertzmann",0
2019-07-31 23:48:19,home,248.51,IL,Moro,F,"Buyer, industrial","fraud_O'Connell, Botsford and Hand",0
2020-03-15 00:31:50,misc_net,1.57,TX,San Antonio,M,Exhibition designer,fraud_Brown PLC,0
2019-07-13 02:01:04,grocery_net,48.77,SD,Deadwood,M,Multimedia programmer,fraud_Dicki Ltd,0
2020-06-18 21:08:50,home,106.93,UT,Moab,M,Location manager,"fraud_Koss, Hansen and Lueilwitz",0
2019-01-28 10:15:44,grocery_net,63.8,OK,Mountain Park,F,Research scientist (life sciences),"fraud_Swift, Bradtke and Marquardt",0
2019-01-20 15:39:46,misc_net,11.95,ND,Michigan,F,"Producer, television/film/video",fraud_Ruecker Group,0
2019-12-21 10:03:53,grocery_net,44.58,MI,Pointe Aux Pins,M,Electrical engineer,"fraud_Tromp, Kerluke and Glover",0
2019-05-04 16:58:59,shopping_pos,7.89,VA,Alexandria,M,"Scientist, biomedical",fraud_Turner and Sons,0
2020-03-26 14:57:11,shopping_net,6.69,TX,Sherman,F,Systems developer,"fraud_Romaguera, Cruickshank and Greenholt",0
2019-12-05 18:41:55,home,41.26,VA,Lebanon,F,"Teacher, English as a foreign language","fraud_O'Connell, Botsford and Hand",0
2019-03-30 08:13:30,shopping_pos,155.36,NY,Oriskany Falls,M,"Programmer, multimedia",fraud_Hermann and Sons,0
2020-01-07 13:11:42,personal_care,107.67,WI,Waupaca,F,"Engineer, civil (contracting)",fraud_Kozey-Kuhlman,0
2019-03-14 23:33:02,home,72.91,KY,Big Creek,M,"Psychologist, forensic","fraud_O'Connell, Botsford and Hand",0
2019-11-16 05:10:45,grocery_pos,108.19,ND,Shields,F,Film/video editor,fraud_Kilback LLC,0
2019-11-18 22:52:50,kids_pets,6.09,TX,Altair,F,"Editor, film/video",fraud_Ullrich Ltd,0
2020-01-12 13:28:01,kids_pets,130.06,NM,Albuquerque,F,Charity officer,fraud_Hoppe-Parisian,0
2019-02-04 14:23:22,food_dining,143.12,CA,Napa,F,Airline pilot,fraud_Bahringer-Streich,0
2019-07-13 13:49:06,kids_pets,2.4,TX,Laredo,M,Video editor,"fraud_Roberts, Daniel and Macejkovic",0
2019-06-15 06:18:35,food_dining,53.53,NJ,Iselin,F,Emergency planning/management officer,fraud_Zboncak LLC,0
2020-01-18 12:30:13,home,26.02,FL,Key West,M,Town planner,"fraud_Schiller, Blanda and Johnson",0
2019-04-09 23:06:51,health_fitness,3.01,AL,Gadsden,F,Ceramics designer,fraud_Greenholt Ltd,0
2020-05-08 14:39:16,travel,3.73,KS,Wichita,M,Heritage manager,"fraud_Eichmann, Hayes and Treutel",0
2019-08-12 12:07:14,health_fitness,9.64,CA,Corona,F,Wellsite geologist,fraud_Ziemann-Waters,0
2019-11-10 12:26:47,entertainment,2.51,TX,Meridian,F,Phytotherapist,"fraud_Schaefer, Fay and Hilll",0
2019-10-23 12:05:06,shopping_net,6.19,TX,Spring,M,"Education officer, museum",fraud_Predovic Inc,0
2020-03-17 23:48:00,home,40.59,TX,Roma,F,IT trainer,fraud_Botsford PLC,0
2019-12-17 05:01:58,grocery_net,45.03,TX,Summerfield,M,Fisheries officer,fraud_Heller-Abshire,0
2019-06-09 12:58:19,entertainment,10.15,NY,Hudson,M,Travel agency manager,fraud_Douglas-White,0
2019-09-07 23:06:12,shopping_pos,168.67,SC,Edisto Island,F,"Sales professional, IT",fraud_Jewess LLC,0
2020-06-09 21:38:42,food_dining,164.91,MI,Oxford,M,Agricultural consultant,fraud_Kuphal-Toy,0
2019-03-16 09:08:27,gas_transport,86.04,MS,Ridgeland,F,"Scientist, clinical (histocompatibility and immunogenetics)","fraud_Olson, Becker and Koch",0
2019-05-05 20:28:04,home,87.22,NY,Margaretville,M,Environmental health practitioner,fraud_Schmidt-Larkin,0
2019-06-29 18:10:22,misc_pos,9.01,TX,Sachse,M,Site engineer,fraud_Stiedemann Inc,0
2019-01-07 12:21:40,personal_care,3.58,IN,Indianapolis,M,Academic librarian,"fraud_Lubowitz, Terry and Stracke",0
2019-01-10 02:24:42,gas_transport,77.05,NY,Port Gibson,F,Database administrator,fraud_Koss and Sons,0
2019-06-27 20:23:25,food_dining,19.95,VA,Ford,F,Chief Operating Officer,fraud_Kilback Group,0
2019-11-04 13:48:38,home,20.14,OK,Tulsa,F,"Teacher, special educational needs",fraud_White and Sons,0
2019-06-30 21:17:50,home,191.16,TX,Holliday,M,Chief Technology Officer,fraud_Schmidt-Larkin,0
2019-05-26 14:15:15,kids_pets,39.61,OK,Clayton,F,Occupational psychologist,fraud_Berge-Hills,0
2020-04-21 19:54:06,shopping_pos,7.54,PA,Morrisdale,M,Advice worker,fraud_Pagac LLC,0
2019-01-20 15:18:56,kids_pets,47.02,IA,Elkhart,M,Trading standards officer,"fraud_Dare, Casper and Bartoletti",0
2020-03-20 11:24:22,grocery_pos,317.1,NJ,West Long Branch,M,Mechanical engineer,"fraud_Osinski, Ledner and Leuschke",1
2019-07-01 14:07:09,personal_care,41.49,FL,Deltona,F,Commercial horticulturist,fraud_Parker-Kunde,0
2019-11-02 22:36:52,entertainment,124.17,KS,De Soto,F,Chief Executive Officer,"fraud_Nicolas, Hills and McGlynn",0
2019-07-28 03:26:37,gas_transport,43.4,AL,Phenix City,F,Chemical engineer,"fraud_Zieme, Bode and Dooley",0
2019-06-07 19:04:19,personal_care,13.79,KY,Cromona,F,Chief Financial Officer,fraud_Zulauf LLC,0
2020-06-17 10:30:39,gas_transport,88.49,NJ,Elizabeth,M,Operational researcher,fraud_Brekke and Sons,0
2019-01-23 01:53:07,gas_transport,57.43,IL,Bonfield,F,Medical secretary,"fraud_Jenkins, Hauck and Friesen",0
2020-02-11 19:45:01,home,8.33,ND,Shields,F,Film/video editor,fraud_Streich Ltd,0
2019-11-09 22:45:09,kids_pets,26.34,IL,Pembroke Township,F,"Psychotherapist, child","fraud_Romaguera, Wehner and Tromp",0
2020-02-05 09:44:27,gas_transport,80.06,NE,Holstein,F,Telecommunications researcher,"fraud_Schaefer, McGlynn and Bosco",0
2019-05-13 18:42:56,personal_care,52.04,CA,Napa,F,Airline pilot,"fraud_Berge, Kautzer and Harris",0
2020-05-02 08:23:31,grocery_pos,187.41,WV,White Sulphur Springs,F,Community development worker,fraud_Goodwin-Nitzsche,0
2019-08-19 03:10:29,shopping_net,95.75,WY,Fort Washakie,M,Freight forwarder,fraud_Gleason-Macejkovic,0
2020-04-04 14:24:40,kids_pets,138.48,SC,North Augusta,M,Secondary school teacher,fraud_Crona and Sons,0
2019-02-21 18:01:38,personal_care,27.43,CA,Daly City,F,"Buyer, industrial",fraud_Nader-Maggio,0
2019-02-02 21:36:03,kids_pets,42.97,MN,Remer,M,Insurance risk surveyor,"fraud_Streich, Rolfson and Wilderman",0
2019-07-14 13:01:27,kids_pets,16.17,MT,Heart Butte,F,Water engineer,fraud_Brown Inc,0
2020-06-20 18:08:47,personal_care,72.01,ME,Brooklin,M,"Loss adjuster, chartered",fraud_Marvin-Lind,0
2019-05-02 20:39:32,shopping_net,218.12,CO,Arvada,M,Hotel manager,"fraud_Little, Gutmann and Lynch",0
2019-12-26 15:05:49,shopping_net,8.08,OK,Mountain Park,F,Research scientist (life sciences),fraud_Stamm-Witting,0
2019-11-22 15:27:43,food_dining,29.12,MO,Rocky Mount,F,Tax inspector,fraud_Volkman PLC,0
2019-02-15 23:11:22,kids_pets,6.69,NY,Altona,F,"Surveyor, land/geomatics",fraud_Rau-Robel,0
2019-07-13 20:58:30,shopping_pos,9.68,PA,Morrisdale,M,Advice worker,fraud_Lynch Ltd,0
2020-05-22 20:05:59,home,136.65,TX,Karnack,F,Chiropodist,fraud_Eichmann-Kilback,0
2019-12-30 20:39:57,food_dining,41.92,WI,New Holstein,M,Child psychotherapist,fraud_Bahringer-Streich,0
2019-01-29 15:50:57,entertainment,100.12,WA,Orient,F,Special educational needs teacher,fraud_Goldner-Lemke,0
2020-01-09 20:43:39,travel,7.58,NY,Belfast,M,Mechanical engineer,fraud_Tillman LLC,0
2020-06-04 22:33:59,personal_care,81.65,VA,Doe Hill,M,Dance movement psychotherapist,fraud_Rolfson-Kunde,0
2019-10-14 01:04:17,grocery_pos,89.38,AL,Bessemer,M,Radio broadcast assistant,fraud_Schamberger-O'Keefe,0
2019-11-12 12:02:57,entertainment,78.56,IL,Bonfield,F,Medical secretary,fraud_Abshire PLC,0
2019-10-22 02:59:50,grocery_net,99.84,FL,Loxahatchee,F,Paramedic,fraud_Morar Inc,0
2019-10-15 08:24:47,grocery_pos,95.58,SC,New Ellenton,F,Biomedical scientist,fraud_Stracke-Lemke,0
2020-04-15 07:57:24,shopping_pos,8.45,OR,Scotts Mills,F,"Engineer, petroleum",fraud_Kuhn LLC,0
2020-05-15 12:23:30,home,20.52,AR,Walnut Ridge,F,"Engineer, control and instrumentation",fraud_Gerhold LLC,0
2019-07-09 23:04:51,shopping_net,2.64,MN,Sauk Rapids,M,Hydrographic surveyor,fraud_Fisher Inc,0
2020-03-03 13:45:07,home,111.92,NJ,Monmouth Beach,M,Health promotion specialist,"fraud_Bahringer, Bergnaum and Quitzon",0
2019-03-18 23:59:25,entertainment,10.95,GA,Surrency,F,"Engineer, technical sales",fraud_Kling-Ernser,0
2019-07-11 14:56:12,food_dining,73.03,MT,Bridger,M,Chartered loss adjuster,"fraud_Feil, Hilpert and Koss",0
2020-06-16 17:10:57,personal_care,33.05,MI,Detroit,M,Trading standards officer,fraud_Homenick LLC,0
2019-10-05 03:50:30,gas_transport,7.65,NY,Oakdale,M,"Biochemist, clinical",fraud_Marks Inc,1
2019-04-14 15:26:48,kids_pets,41.27,ND,Noonan,F,Industrial/product designer,fraud_Gleason and Sons,0
2019-03-17 23:33:41,entertainment,182.77,IN,Churubusco,M,"Research officer, trade union",fraud_Abshire PLC,0
2019-02-05 18:37:42,kids_pets,18.3,MI,Romulus,M,Police officer,fraud_Hilpert-Conroy,0
2019-02-26 14:01:30,food_dining,3.82,SC,Edisto Island,F,"Sales professional, IT","fraud_Konopelski, Schneider and Hartmann",0
2019-04-18 10:21:26,grocery_pos,113.37,OH,Kirby,F,Private music teacher,fraud_Stracke-Lemke,0
2019-05-02 05:19:03,shopping_pos,124.78,MI,Pointe Aux Pins,M,Electrical engineer,fraud_Kihn Inc,0
2019-10-06 17:57:16,kids_pets,187.85,WY,Manville,F,Educational psychologist,fraud_Schoen-Quigley,0
2019-12-21 14:56:54,shopping_pos,26.28,FL,Key West,M,Town planner,fraud_Lynch Ltd,0
2019-12-14 02:49:51,misc_net,143.17,FL,Naples,F,"Pilot, airline",fraud_Durgan-Auer,0
2019-10-06 05:28:02,misc_net,1.74,MN,Halma,M,"Embryologist, clinical","fraud_Parisian, Schiller and Altenwerth",0
2019-12-09 08:43:40,shopping_pos,4.92,AL,Gadsden,F,Ceramics designer,"fraud_Bernhard, Grant and Langworth",0
2019-04-19 07:48:17,misc_pos,34.65,NY,Oak Hill,M,Glass blower/designer,fraud_Roberts-Beahan,0
2019-07-07 17:56:52,kids_pets,88.06,NH,North Haverhill,M,Structural engineer,fraud_Berge-Hills,0
2019-11-03 13:16:59,home,117.34,LA,Fordoche,F,Community education officer,fraud_Kutch-Ferry,0
2020-05-31 02:23:26,grocery_pos,215.31,MI,Manistique,F,Trade mark attorney,fraud_Doyle Ltd,0
2019-10-14 09:45:41,gas_transport,61.71,NY,Brownville,F,"Producer, radio","fraud_Zieme, Bode and Dooley",0
2020-06-18 03:02:40,gas_transport,70.65,IA,Whittemore,M,Optometrist,fraud_Friesen-Stamm,0
2019-04-07 00:22:05,grocery_pos,89.5,NE,North Loup,F,"Nurse, children's",fraud_Hackett-Lueilwitz,0
2019-10-31 14:12:24,home,20.08,OK,Mountain Park,F,Research scientist (life sciences),"fraud_Witting, Beer and Ernser",0
2020-03-13 14:37:46,personal_care,30.96,TX,Prairie Hill,F,Barrister,fraud_Monahan-Morar,0
2020-02-03 20:11:31,travel,1.89,TX,Pecos,F,"Merchandiser, retail","fraud_Eichmann, Hayes and Treutel",0
2020-03-31 19:22:53,home,1.36,OH,Randolph,F,Mechanical engineer,fraud_Skiles LLC,0
2020-01-10 20:27:50,shopping_pos,2.87,VA,Drakes Branch,F,Energy engineer,fraud_Pacocha-Bauch,0
2020-05-08 11:41:51,grocery_pos,35.34,AL,Grant,M,Curator,fraud_Kutch and Sons,0
2020-04-15 03:23:34,misc_net,48.55,PA,Armagh,F,Early years teacher,"fraud_Rippin, Kub and Mann",0
2020-01-05 16:41:07,food_dining,64.47,SC,Johns Island,M,Materials engineer,fraud_Zboncak Ltd,0
2019-12-16 06:46:03,shopping_pos,270.15,OK,Amorita,M,Barrister's clerk,"fraud_Watsica, Haag and Considine",0
2020-03-24 06:09:59,food_dining,118.2,NC,Bailey,F,Call centre manager,fraud_Kuphal-Toy,0
2019-08-01 23:10:51,entertainment,70.72,WI,Cazenovia,M,Occupational hygienist,fraud_Thiel-Thiel,0
2019-04-03 03:16:44,misc_net,3.85,SC,Cross,M,Occupational hygienist,fraud_Huel-Langworth,0
2020-03-29 20:15:51,entertainment,33.37,MN,Stanchfield,F,"Lecturer, further education","fraud_Effertz, Welch and Schowalter",0
2019-11-14 09:41:19,food_dining,37.1,ME,Scarborough,M,Make,"fraud_Hagenes, Kohler and Hoppe",0
2020-05-30 21:49:22,personal_care,8.63,SD,Fulton,F,Financial adviser,fraud_Friesen-Ortiz,0
2019-02-12 19:11:49,entertainment,41.35,MO,Blairstown,F,Agricultural consultant,fraud_Dibbert and Sons,0
2019-09-20 09:01:24,shopping_net,106.06,ND,Christine,M,Television floor manager,fraud_Kozey-Boehm,0
2019-08-16 02:23:24,grocery_net,49.97,KS,De Soto,F,Chief Executive Officer,fraud_Paucek-Wiza,0
2019-09-23 10:40:25,grocery_net,28.22,IN,Indianapolis,F,Firefighter,"fraud_Adams, Kovacek and Kuhlman",0
2019-07-22 15:08:05,home,74.81,WV,Ronceverte,F,Statistician,fraud_White and Sons,0
2019-12-10 01:41:21,grocery_pos,200.26,NY,West Sayville,F,Film/video editor,"fraud_Kovacek, Dibbert and Ondricka",0
2019-06-24 04:15:48,grocery_pos,74.27,HI,Honokaa,M,Physiotherapist,fraud_Cole PLC,0
2019-09-08 23:24:21,personal_care,5.58,NY,Brownville,F,"Producer, radio",fraud_Baumbach Ltd,0
2019-01-04 16:58:28,shopping_net,43.98,OH,Amanda,F,Farm manager,"fraud_Mosciski, Ziemann and Farrell",0
2019-07-04 20:23:38,health_fitness,27.01,OR,Lowell,F,Systems analyst,"fraud_Mueller, Gerhold and Mueller",0
2019-07-20 08:10:03,grocery_pos,137.34,MA,Barnstable,F,Counselling psychologist,fraud_Kilback LLC,0
2019-12-03 07:04:03,gas_transport,73.97,MD,Manchester,F,Clinical research associate,"fraud_Connelly, Reichert and Fritsch",0
2019-03-24 18:33:56,shopping_pos,2.25,VA,Glade Spring,M,Clinical psychologist,fraud_Metz-Boehm,0
2019-03-11 18:33:33,health_fitness,66.45,VT,Brandon,F,"Scientist, marine",fraud_Torphy-Kertzmann,0
2019-05-19 19:33:56,travel,4.72,OH,Diamond,F,"Engineer, biomedical","fraud_Hahn, Douglas and Schowalter",0
2020-01-27 21:47:17,food_dining,8.95,NY,Barneveld,F,IT trainer,"fraud_Lakin, Ferry and Beatty",0
2019-09-04 11:36:32,grocery_pos,72.3,NJ,Ogdensburg,F,Senior tax professional/tax inspector,fraud_Auer-Mosciski,0
2019-01-22 07:48:34,grocery_net,38.21,AL,Birmingham,M,Musician,fraud_Collier Inc,0
2020-06-02 14:42:43,shopping_net,279.92,TX,Roma,F,IT trainer,"fraud_Stanton, Jakubowski and Baumbach",0
2019-10-03 22:48:20,home,12.86,WV,Henderson,F,Building services engineer,fraud_Stark-Koss,0
2019-06-09 21:24:56,health_fitness,15.03,MI,Elberta,F,"Exhibitions officer, museum/gallery",fraud_Fadel Inc,0
2019-01-02 09:57:39,gas_transport,105.34,CO,Pueblo,M,Further education lecturer,fraud_Parisian and Sons,0
2019-01-30 04:35:59,gas_transport,49.3,AZ,Phoenix,F,Counselling psychologist,fraud_Emard Inc,0
2019-10-20 15:04:26,health_fitness,16.71,TX,San Antonio,M,Land,fraud_Shields-Wunsch,0
